OrderKey,OrderId,StoreId,CustomerId,CustomerIp,OrderStatusId,CreatedOnUtc,OrderSubTotalExclTax,OrderSubTotalInclTax,OrderTotal,OrderItemId,ProductId,Quantity,UnitPriceInclTax,UnitPriceExclTax,IsPickupInstore
1582,838,4,8362181,76.69.37.110,30,2021-07-12 17:31:11.490,0.0,0.0,6.5,1780,12429,1,0.0,0.0,False
1583,839,4,7202589,76.69.37.110,30,2021-07-12 17:32:03.383,0.0,0.0,6.5,1781,12429,1,0.0,0.0,False
1584,840,4,7671359,173.33.25.170,30,2021-07-12 20:14:53.783,0.0,0.0,6.5,1782,12424,1,0.0,0.0,False
1585,841,4,8695500,173.33.25.170,30,2021-07-12 20:15:40.223,0.0,0.0,6.5,1783,12424,1,0.0,0.0,False
1586,842,4,9531301,76.69.37.188,30,2021-07-12 20:50:58.627,0.0,0.0,6.5,1784,12422,1,0.0,0.0,False
1587,843,4,9531327,76.69.37.188,30,2021-07-12 20:51:16.637,0.0,0.0,6.5,1785,12422,1,0.0,0.0,False
1588,844,5,9541602,72.139.196.173,30,2021-07-12 23:00:03.177,24.57,27.76,27.76,1786,9459,3,9.25,8.19,True
1589,845,4,9635561,174.119.31.135,30,2021-07-13 19:05:06.680,0.0,0.0,6.5,1787,12424,1,0.0,0.0,False
1590,846,4,9642368,174.119.31.135,30,2021-07-13 20:37:06.383,0.0,0.0,6.5,1788,12424,1,0.0,0.0,False
1591,847,4,9645266,76.69.37.188,30,2021-07-13 21:21:45.193,0.0,0.0,6.5,1789,12422,1,0.0,0.0,False
1592,848,5,9710040,204.237.2.34,30,2021-07-14 16:52:26.937,12.19,13.77,13.77,1790,9459,1,13.77,12.19,True
1593,849,4,9714904,76.69.37.188,30,2021-07-14 19:10:09.377,0.0,0.0,6.5,1791,12422,1,0.0,0.0,False
1594,850,4,9642368,174.119.31.135,30,2021-07-14 19:49:07.440,0.0,0.0,6.5,1792,12424,1,0.0,0.0,False
1595,851,4,9714930,76.69.37.188,30,2021-07-14 21:41:39.300,0.0,0.0,6.5,1793,12422,1,0.0,0.0,False
1596,852,5,9718130,99.255.14.84,30,2021-07-14 22:41:50.377,59.0,66.02,66.02,1794,9458,1,17.13,15.16,True
1597,852,5,9718130,99.255.14.84,30,2021-07-14 22:41:50.377,59.0,66.02,66.02,1795,9461,1,9.37,8.29,True
1598,852,5,9718130,99.255.14.84,30,2021-07-14 22:41:50.377,59.0,66.02,66.02,1796,9459,1,9.25,8.19,True
1599,852,5,9718130,99.255.14.84,30,2021-07-14 22:41:50.377,59.0,66.02,66.02,1797,9456,1,6.53,5.78,True
1600,852,5,9718130,99.255.14.84,30,2021-07-14 22:41:50.377,59.0,66.02,66.02,1798,9461,2,9.37,8.29,True
1601,853,4,7245886,174.119.31.135,40,2021-07-15 15:17:10.867,0.0,0.0,6.5,1799,12424,1,0.0,0.0,False
1602,854,4,7245951,99.255.66.122,30,2021-07-15 17:25:40.093,0.0,0.0,6.5,1800,12425,1,0.0,0.0,False
1603,855,5,9758911,173.33.81.51,30,2021-07-15 17:55:04.310,15.11,17.07,17.07,1801,9464,1,17.07,15.11,True
1604,856,4,9764561,76.69.37.188,40,2021-07-15 18:48:42.483,0.0,0.0,6.5,1802,12422,1,0.0,0.0,False
1605,857,4,9764842,76.69.37.188,30,2021-07-15 18:49:02.180,0.0,0.0,6.5,1803,12422,1,0.0,0.0,False
1606,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1804,11833,1,8.75,7.74,True
1607,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1805,11844,1,15.58,13.79,True
1608,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1806,11843,1,10.49,10.49,True
1609,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1807,11834,1,4.05,3.58,True
1610,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1808,11830,1,1.68,1.49,True
1611,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1809,11830,1,1.68,1.49,True
1612,858,15,9778806,67.201.156.141,30,2021-07-15 21:38:21.253,48.19,51.84,51.84,1810,11847,1,9.61,9.61,True
1613,859,4,9804336,173.33.25.170,40,2021-07-16 04:28:59.390,0.0,0.0,6.5,1811,12428,1,0.0,0.0,False
1614,860,4,8143896,99.255.66.122,30,2021-07-16 13:57:30.993,0.0,0.0,6.5,1812,12425,1,0.0,0.0,False
1615,861,4,8854799,99.255.66.122,30,2021-07-16 14:54:58.900,0.0,0.0,6.5,1813,12425,1,0.0,0.0,False
1616,862,4,9835594,76.69.37.188,30,2021-07-16 15:46:01.120,0.0,0.0,6.5,1814,12422,1,0.0,0.0,False
1617,863,4,7279048,70.29.43.50,30,2021-07-16 16:00:29.360,0.0,0.0,6.5,1815,12429,1,0.0,0.0,False
1618,864,4,9835609,76.69.37.188,30,2021-07-16 18:59:05.627,0.0,0.0,6.5,1816,12422,1,0.0,0.0,False
1619,865,4,9845972,76.69.37.188,30,2021-07-16 19:05:52.543,3.0,3.0,9.5,1817,12422,1,3.0,3.0,False
1620,866,5,8417278,99.255.75.229,30,2021-07-16 20:37:57.963,20.88,23.33,23.33,1818,9453,1,6.9,6.11,True
1621,866,5,8417278,99.255.75.229,30,2021-07-16 20:37:57.963,20.88,23.33,23.33,1819,9456,1,4.05,3.58,True
1622,866,5,8417278,99.255.75.229,30,2021-07-16 20:37:57.963,20.88,23.33,23.33,1820,9459,1,10.38,9.19,True
1623,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1821,12264,2,12.42,10.99,True
1624,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1822,12260,2,11.29,9.99,True
1625,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1823,12301,2,12.42,10.99,True
1626,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1824,12317,2,7.91,7.0,True
1627,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1825,12270,10,1.98,1.75,True
1628,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1826,12300,1,13.55,11.99,True
1629,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1827,12290,1,12.42,10.99,True
1630,867,10,9855413,99.250.52.31,30,2021-07-16 21:39:22.530,142.4,160.65,160.65,1828,12282,2,12.42,10.99,True
1631,868,5,9856619,99.255.118.53,30,2021-07-16 22:13:41.050,36.04,40.73,40.73,1829,9458,2,16.2,14.34,True
1632,868,5,9856619,99.255.118.53,30,2021-07-16 22:13:41.050,36.04,40.73,40.73,1830,9467,2,2.47,2.19,True
1633,868,5,9856619,99.255.118.53,30,2021-07-16 22:13:41.050,36.04,40.73,40.73,1831,9449,2,1.68,1.49,True
1634,869,15,9856805,99.253.88.22,30,2021-07-16 22:26:54.533,10.09,11.4,11.4,1832,11838,1,11.4,10.09,True
1635,870,5,9857382,99.255.118.202,30,2021-07-16 23:02:26.597,39.95,45.14,45.14,1833,9459,2,8.12,7.19,True
1636,870,5,9857382,99.255.118.202,30,2021-07-16 23:02:26.597,39.95,45.14,45.14,1834,9459,1,10.38,9.19,True
1637,870,5,9857382,99.255.118.202,30,2021-07-16 23:02:26.597,39.95,45.14,45.14,1835,9459,2,9.25,8.19,True
1638,871,5,7122308,173.33.25.170,30,2021-07-17 00:31:41.157,20.63,23.31,23.31,1836,9459,1,13.94,12.34,True
1639,871,5,7122308,173.33.25.170,30,2021-07-17 00:31:41.157,20.63,23.31,23.31,1837,9461,1,9.37,8.29,True
1640,872,4,9879115,76.69.37.188,30,2021-07-17 19:54:19.667,0.0,0.0,6.5,1838,12422,1,0.0,0.0,False
1641,873,4,9879121,76.69.37.188,30,2021-07-17 19:54:40.890,0.0,0.0,6.5,1839,12422,1,0.0,0.0,False
1642,874,4,9879125,76.69.37.188,30,2021-07-17 19:56:27.377,3.0,3.0,9.5,1840,12422,1,3.0,3.0,False
1643,875,4,9878480,99.255.70.58,40,2021-07-17 21:20:50.473,0.0,0.0,6.5,1841,12430,1,0.0,0.0,False
1644,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1842,11836,1,8.12,7.19,True
1645,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1843,11842,1,9.37,8.29,True
1646,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1844,11842,1,9.37,8.29,True
1647,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1845,11842,1,9.37,8.29,True
1648,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1846,11839,1,17.13,15.16,True
1649,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1847,11839,1,17.13,15.16,True
1650,876,15,9897803,66.207.113.11,30,2021-07-18 16:07:17.640,72.87,80.98,80.98,1848,11843,1,10.49,10.49,True
1651,877,5,9905862,72.140.200.76,30,2021-07-18 19:04:37.983,9.19,10.38,10.38,1849,9459,1,10.38,9.19,True
1652,878,5,9910568,67.201.146.245,30,2021-07-18 21:51:22.893,35.16,39.47,39.47,1850,9461,1,9.37,8.29,True
1653,878,5,9910568,67.201.146.245,30,2021-07-18 21:51:22.893,35.16,39.47,39.47,1851,9461,1,9.37,8.29,True
1654,878,5,9910568,67.201.146.245,30,2021-07-18 21:51:22.893,35.16,39.47,39.47,1852,9461,1,9.37,8.29,True
1655,878,5,9910568,67.201.146.245,30,2021-07-18 21:51:22.893,35.16,39.47,39.47,1853,9461,1,9.37,8.29,True
1656,879,15,9913808,99.253.132.141,30,2021-07-18 23:49:57.363,60.9,68.56,68.56,1854,11839,2,16.2,14.34,True
1657,879,15,9913808,99.253.132.141,30,2021-07-18 23:49:57.363,60.9,68.56,68.56,1855,11845,1,17.07,15.11,True
1658,879,15,9913808,99.253.132.141,30,2021-07-18 23:49:57.363,60.9,68.56,68.56,1856,11845,1,17.07,15.11,True
1659,880,4,7671359,174.119.31.135,30,2021-07-19 16:19:29.993,0.0,0.0,6.5,1857,12424,1,0.0,0.0,False
1660,881,4,8695500,174.119.31.135,30,2021-07-19 16:20:50.200,0.0,0.0,6.5,1858,12424,1,0.0,0.0,False
1661,882,4,8854799,99.255.66.122,30,2021-07-19 19:34:27.210,0.0,0.0,6.5,1859,12425,1,0.0,0.0,False
1662,883,4,8606221,99.255.66.122,30,2021-07-19 19:34:58.633,0.0,0.0,6.5,1860,12425,1,0.0,0.0,False
1663,884,4,9943667,76.69.37.188,30,2021-07-19 21:32:33.877,0.0,0.0,6.5,1861,12422,1,0.0,0.0,False
1664,885,4,9943684,76.69.37.188,30,2021-07-19 21:32:51.657,0.0,0.0,6.5,1862,12422,1,0.0,0.0,False
1665,886,4,9951784,45.33.60.236,40,2021-07-20 03:20:38.100,1.24,1.24,1968.05,1863,1845,1,1.24,1.24,False
1666,887,4,9951784,45.33.60.236,40,2021-07-20 03:21:45.867,14.49,16.37,1982.71,1864,11580,1,16.37,14.49,False
1667,888,4,9951784,45.33.60.236,40,2021-07-20 03:23:56.827,3.83,4.33,1970.67,1865,10176,1,4.33,3.83,False
1668,889,4,7483081,70.29.43.50,30,2021-07-20 15:49:39.560,0.0,0.0,6.5,1866,12429,1,0.0,0.0,False
1669,890,4,7403457,70.29.43.50,30,2021-07-20 15:49:56.057,0.0,0.0,6.5,1867,12429,1,0.0,0.0,False
1670,891,10,9966281,99.255.56.68,30,2021-07-20 16:05:50.253,59.98,67.78,67.78,1868,12262,2,33.89,29.99,True
1671,892,10,9966281,99.255.56.68,30,2021-07-20 16:11:27.907,16.25,18.36,18.36,1869,12270,5,1.98,1.75,True
1672,892,10,9966281,99.255.56.68,30,2021-07-20 16:11:27.907,16.25,18.36,18.36,1870,12321,5,1.7,1.5,True
1673,893,10,9970584,67.69.69.245,30,2021-07-20 17:50:56.037,9.5,10.74,10.74,1871,12292,1,10.74,9.5,True
1674,894,10,9974575,99.255.118.18,30,2021-07-20 19:54:53.563,24.75,27.97,27.97,1872,12294,5,1.98,1.75,True
1675,894,10,9974575,99.255.118.18,30,2021-07-20 19:54:53.563,24.75,27.97,27.97,1873,12312,4,4.52,4.0,True
1676,895,5,8417278,99.255.75.229,30,2021-07-20 20:29:08.473,12.34,13.94,13.94,1874,9459,1,13.94,12.34,True
1677,896,4,9978172,76.69.37.188,30,2021-07-20 20:58:57.593,0.0,0.0,6.5,1875,12422,1,0.0,0.0,False
1678,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1876,12293,1,12.42,10.99,True
1679,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1877,12315,1,7.91,7.0,True
1680,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1878,12311,1,8.48,7.5,True
1681,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1879,12273,1,7.91,7.0,True
1682,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1880,12286,10,1.13,1.0,True
1683,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1881,12263,5,1.13,1.0,True
1684,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1882,12270,3,1.98,1.75,True
1685,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1883,12321,2,1.7,1.5,True
1686,897,10,9982417,142.120.209.91,30,2021-07-20 22:24:20.697,67.74,75.9,75.9,1884,12271,1,7.91,7.0,True
1687,898,4,8279734,99.255.66.122,30,2021-07-21 17:10:32.697,0.0,0.0,6.5,1885,12425,1,0.0,0.0,False
1688,899,4,10076548,76.69.37.188,30,2021-07-21 20:19:13.697,3.0,3.0,9.5,1886,12422,1,3.0,3.0,False
1689,900,4,10077000,76.69.37.188,30,2021-07-21 20:51:57.193,0.0,0.0,6.5,1887,12422,1,0.0,0.0,False
1690,901,10,10082216,99.255.105.47,30,2021-07-21 21:24:49.957,70.97,79.94,79.94,1888,12262,1,33.89,29.99,True
1691,901,10,10082216,99.255.105.47,30,2021-07-21 21:24:49.957,70.97,79.94,79.94,1889,12269,2,13.55,11.99,True
1692,901,10,10082216,99.255.105.47,30,2021-07-21 21:24:49.957,70.97,79.94,79.94,1890,12294,4,1.98,1.75,True
1693,901,10,10082216,99.255.105.47,30,2021-07-21 21:24:49.957,70.97,79.94,79.94,1891,12266,2,4.52,4.0,True
1694,902,4,10079905,76.69.37.188,30,2021-07-21 21:27:05.407,0.0,0.0,6.5,1892,12422,1,0.0,0.0,False
1695,903,4,10160226,174.119.31.135,30,2021-07-22 14:58:36.217,0.0,0.0,6.5,1893,12424,1,0.0,0.0,False
1696,904,4,7245886,174.119.31.135,30,2021-07-22 14:58:51.943,0.0,0.0,6.5,1894,12424,1,0.0,0.0,False
1697,905,4,10168862,76.69.37.188,30,2021-07-22 16:43:12.773,0.0,0.0,6.5,1895,12422,1,0.0,0.0,False
1698,906,4,10168899,76.69.37.188,30,2021-07-22 20:51:33.090,0.0,0.0,6.5,1896,12422,1,0.0,0.0,False
1699,907,15,10192652,67.69.69.145,30,2021-07-22 22:01:46.170,33.76,37.89,37.89,1897,11825,1,8.12,7.19,True
1700,907,15,10192652,67.69.69.145,30,2021-07-22 22:01:46.170,33.76,37.89,37.89,1898,11838,1,9.14,8.09,True
1701,907,15,10192652,67.69.69.145,30,2021-07-22 22:01:46.170,33.76,37.89,37.89,1899,11840,1,9.25,8.19,True
1702,907,15,10192652,67.69.69.145,30,2021-07-22 22:01:46.170,33.76,37.89,37.89,1900,11842,1,9.37,8.29,True
1703,908,15,10278910,67.71.242.84,30,2021-07-23 15:36:07.600,13.13,14.84,14.84,1901,11841,1,14.84,13.13,True
1704,909,4,10279598,99.255.70.58,40,2021-07-23 15:41:42.173,0.0,0.0,6.5,1902,12430,1,0.0,0.0,False
1705,910,4,7483081,70.29.43.50,30,2021-07-23 16:14:01.977,0.0,0.0,6.5,1903,12429,1,0.0,0.0,False
1706,911,4,7451571,70.29.43.50,30,2021-07-23 16:15:18.063,0.0,0.0,6.5,1904,12429,1,0.0,0.0,False
1707,912,4,8143896,99.255.66.122,30,2021-07-23 17:11:01.737,0.0,0.0,6.5,1905,12425,1,0.0,0.0,False
1708,913,4,10301295,76.69.37.188,30,2021-07-23 19:31:27.170,0.0,0.0,6.5,1906,12422,1,0.0,0.0,False
1709,914,15,10301282,192.0.241.150,30,2021-07-23 19:45:38.243,73.37,82.26,82.26,1907,11839,1,18.06,15.98,True
1710,914,15,10301282,192.0.241.150,30,2021-07-23 19:45:38.243,73.37,82.26,82.26,1908,11839,1,18.06,15.98,True
1711,914,15,10301282,192.0.241.150,30,2021-07-23 19:45:38.243,73.37,82.26,82.26,1909,11839,1,16.2,14.34,True
1712,914,15,10301282,192.0.241.150,30,2021-07-23 19:45:38.243,73.37,82.26,82.26,1910,11839,1,17.13,15.16,True
1713,914,15,10301282,192.0.241.150,30,2021-07-23 19:45:38.243,73.37,82.26,82.26,1911,11835,1,7.81,6.91,True
1714,915,5,124709,204.237.0.159,30,2021-07-23 22:30:28.357,22.63,25.57,25.57,1912,9458,1,16.2,14.34,True
1715,915,5,124709,204.237.0.159,30,2021-07-23 22:30:28.357,22.63,25.57,25.57,1913,9461,1,9.37,8.29,True
1716,916,15,7521777,67.69.69.236,30,2021-07-24 21:00:25.347,22.98,25.71,25.71,1914,11832,1,14.34,12.69,True
1717,916,15,7521777,67.69.69.236,30,2021-07-24 21:00:25.347,22.98,25.71,25.71,1915,11842,1,9.37,8.29,True
1718,917,15,10427682,67.69.69.238,30,2021-07-24 23:24:29.173,33.14,37.19,37.19,1916,11839,1,17.13,15.16,True
1719,917,15,10427682,67.69.69.238,30,2021-07-24 23:24:29.173,33.14,37.19,37.19,1917,11839,1,18.06,15.98,True
1720,918,5,10435694,99.255.58.12,30,2021-07-25 01:05:32.563,18.38,20.77,20.77,1918,9459,2,10.38,9.19,True
1721,919,15,10490703,99.253.204.214,30,2021-07-26 00:28:32.093,17.62,19.91,19.91,1919,11839,1,19.91,17.62,True
1722,920,4,10569455,76.69.37.188,30,2021-07-26 13:39:46.257,0.0,0.0,6.5,1920,12422,1,0.0,0.0,False
1723,921,4,7483081,70.29.43.50,30,2021-07-26 14:58:46.787,0.0,0.0,6.5,1921,12429,1,0.0,0.0,False
1724,922,4,7244670,70.29.43.50,30,2021-07-26 14:59:05.733,0.0,0.0,6.5,1922,12429,1,0.0,0.0,False
1725,923,4,7671359,174.119.31.135,30,2021-07-26 19:24:50.290,0.0,0.0,6.5,1923,12424,1,0.0,0.0,False
1726,924,4,10588279,76.69.37.188,30,2021-07-26 21:21:00.747,0.0,0.0,6.5,1924,12422,1,0.0,0.0,False
1727,925,4,8854799,99.255.66.122,30,2021-07-27 15:04:08.670,0.0,0.0,6.5,1925,12425,1,0.0,0.0,False
1728,926,4,7483081,70.55.214.85,30,2021-07-27 17:54:08.797,0.0,0.0,6.5,1926,12429,1,0.0,0.0,False
1729,927,4,8143896,99.255.66.122,30,2021-07-27 20:26:30.247,0.0,0.0,6.5,1927,12425,1,0.0,0.0,False
1730,928,5,10691136,70.48.31.28,30,2021-07-27 20:30:49.390,9.19,10.38,10.38,1928,9459,1,10.38,9.19,True
1731,929,4,10691900,76.69.37.188,30,2021-07-27 20:34:45.767,0.0,0.0,6.5,1929,12422,1,0.0,0.0,False
1732,930,4,10691940,76.69.37.188,30,2021-07-27 20:35:07.497,0.0,0.0,6.5,1930,12422,1,0.0,0.0,False
1733,931,4,10691980,76.69.37.188,30,2021-07-27 20:35:24.353,0.0,0.0,6.5,1931,12422,1,0.0,0.0,False
1734,932,4,10692018,76.69.37.188,30,2021-07-27 21:08:19.703,3.0,3.0,9.5,1932,12422,1,3.0,3.0,False
1735,933,5,10698624,99.255.119.15,30,2021-07-27 23:08:48.773,12.19,13.77,13.77,1933,9459,1,13.77,12.19,True
1736,934,4,10791605,76.69.37.188,30,2021-07-28 18:51:54.133,0.0,0.0,6.5,1934,12422,1,0.0,0.0,False
1737,935,4,10792101,76.69.37.188,30,2021-07-28 20:29:07.203,0.0,0.0,6.5,1935,12422,1,0.0,0.0,False
1738,936,4,10801400,76.69.37.188,30,2021-07-28 20:29:20.757,0.0,0.0,6.5,1936,12422,1,0.0,0.0,False
1739,937,5,10691136,70.48.31.28,30,2021-07-28 22:06:36.010,9.19,10.38,10.38,1937,9459,1,10.38,9.19,True
1740,938,5,10814611,99.255.14.103,30,2021-07-28 23:25:28.713,37.64,42.27,42.27,1938,9458,1,17.13,15.16,True
1741,938,5,10814611,99.255.14.103,30,2021-07-28 23:25:28.713,37.64,42.27,42.27,1939,9459,1,13.77,12.19,True
1742,938,5,10814611,99.255.14.103,30,2021-07-28 23:25:28.713,37.64,42.27,42.27,1940,9461,1,9.37,8.29,True
1743,939,4,8413113,99.255.66.122,30,2021-07-29 13:44:00.193,0.0,0.0,6.5,1941,12425,1,0.0,0.0,False
1744,940,4,8854799,99.255.66.122,30,2021-07-29 14:23:42.070,0.0,0.0,6.5,1942,12425,1,0.0,0.0,False
1745,941,4,7245951,99.255.66.122,30,2021-07-29 14:24:19.293,0.0,0.0,6.5,1943,12425,1,0.0,0.0,False
1746,942,4,7245886,174.119.31.135,30,2021-07-29 16:54:13.620,0.0,0.0,6.5,1944,12424,1,0.0,0.0,False
1747,943,10,10907770,99.255.56.68,30,2021-07-29 19:46:57.167,32.48,36.7,36.7,1945,12258,1,12.42,10.99,True
1748,943,10,10907770,99.255.56.68,30,2021-07-29 19:46:57.167,32.48,36.7,36.7,1946,12258,1,13.55,11.99,True
1749,943,10,10907770,99.255.56.68,30,2021-07-29 19:46:57.167,32.48,36.7,36.7,1947,12297,1,6.78,6.0,True
1750,943,10,10907770,99.255.56.68,30,2021-07-29 19:46:57.167,32.48,36.7,36.7,1948,12270,2,1.98,1.75,True
1751,944,4,10912018,76.69.37.188,30,2021-07-29 20:00:16.160,3.0,3.0,9.5,1949,12422,1,3.0,3.0,False
1752,945,4,10912060,76.69.37.188,30,2021-07-29 20:00:32.823,3.0,3.0,9.5,1950,12422,1,3.0,3.0,False
1753,946,4,10912074,76.69.37.188,40,2021-07-29 20:00:48.383,0.0,0.0,6.5,1951,12422,1,0.0,0.0,False
1754,947,4,10912089,76.69.37.188,30,2021-07-29 21:34:44.563,0.0,0.0,6.5,1952,12422,1,0.0,0.0,False
1755,948,4,10919016,76.69.37.188,30,2021-07-29 22:06:29.070,3.0,3.0,9.5,1953,12422,1,3.0,3.0,False
1756,949,4,7451579,70.55.214.85,30,2021-07-30 15:28:03.253,0.0,0.0,6.5,1954,12429,1,0.0,0.0,False
1757,950,4,10998798,174.119.31.135,30,2021-07-30 18:37:27.310,0.0,0.0,6.5,1955,12424,1,0.0,0.0,False
1758,951,4,10998834,174.119.31.135,30,2021-07-30 18:49:37.530,0.0,0.0,6.5,1956,12424,1,0.0,0.0,False
1759,952,4,10999535,174.119.31.135,30,2021-07-30 18:52:39.270,0.0,0.0,6.5,1957,12424,1,0.0,0.0,False
1760,953,4,11007704,76.69.37.188,30,2021-07-30 20:14:34.150,0.0,0.0,6.5,1958,12422,1,0.0,0.0,False
1761,954,4,11007728,76.69.37.188,30,2021-07-30 20:14:49.237,0.0,0.0,6.5,1959,12422,1,0.0,0.0,False
1762,955,4,11007749,76.69.37.188,30,2021-07-30 20:15:02.967,0.0,0.0,6.5,1960,12422,1,0.0,0.0,False
1763,956,4,11007773,76.69.37.188,30,2021-07-30 20:15:42.403,3.0,3.0,9.5,1961,12422,1,3.0,3.0,False
1764,957,4,11016372,208.98.222.13,30,2021-07-30 21:43:39.240,0.0,0.0,6.5,1962,12424,1,0.0,0.0,False
1765,958,15,11021922,99.253.127.128,30,2021-07-30 22:37:35.357,30.32,34.26,34.26,1963,11839,1,17.13,15.16,True
1766,958,15,11021922,99.253.127.128,30,2021-07-30 22:37:35.357,30.32,34.26,34.26,1964,11839,1,17.13,15.16,True
1767,959,4,11023492,99.255.3.198,30,2021-07-30 22:45:43.417,0.0,0.0,26.47,1965,12419,1,0.0,0.0,False
1768,960,10,11122288,72.137.41.18,30,2021-07-31 19:25:16.817,16.5,18.64,18.64,1966,12321,11,1.7,1.5,True
1769,961,15,11138614,72.143.197.208,30,2021-07-31 22:19:29.660,22.85,25.82,25.82,1967,11833,1,8.75,7.74,True
1770,961,15,11138614,72.143.197.208,30,2021-07-31 22:19:29.660,22.85,25.82,25.82,1968,11845,1,17.07,15.11,True
1771,962,4,11151446,104.237.152.205,40,2021-08-01 00:48:21.397,1.31,1.48,7.98,1969,11611,1,1.48,1.31,False
1772,963,4,11151446,104.237.152.205,40,2021-08-01 00:49:47.233,12.62,14.26,110.32,1970,10176,1,4.33,3.83,False
1773,963,4,11151446,104.237.152.205,40,2021-08-01 00:49:47.233,12.62,14.26,110.32,1971,10071,1,9.93,8.79,False
1774,964,10,11228275,72.143.201.111,30,2021-08-01 21:26:57.513,29.99,33.89,33.89,1972,12262,1,33.89,29.99,True
1775,965,5,7934570,216.209.123.230,30,2021-08-02 00:22:36.873,32.22,36.15,36.15,1973,9464,2,17.07,15.11,True
1776,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1974,9466,1,9.61,9.61,True
1777,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1975,9455,1,8.12,7.19,True
1778,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1976,9459,1,8.12,7.19,True
1779,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1977,9459,1,8.12,7.19,True
1780,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1978,9459,1,9.25,8.19,True
1781,966,5,11320140,99.255.101.239,30,2021-08-02 20:05:42.357,50.56,55.62,55.62,1979,9459,1,10.38,9.19,True
1782,967,5,7206118,99.255.65.185,30,2021-08-02 22:36:47.907,9.19,10.38,10.38,1980,9459,1,10.38,9.19,True
1783,968,5,11332040,107.175.104.83,30,2021-08-03 00:04:52.300,39.56,44.7,44.7,1981,9465,1,16.83,14.89,True
1784,968,5,11332040,107.175.104.83,30,2021-08-03 00:04:52.300,39.56,44.7,44.7,1982,9459,1,10.38,9.19,True
1785,968,5,11332040,107.175.104.83,30,2021-08-03 00:04:52.300,39.56,44.7,44.7,1983,9452,1,8.75,7.74,True
1786,968,5,11332040,107.175.104.83,30,2021-08-03 00:04:52.300,39.56,44.7,44.7,1984,9452,1,8.75,7.74,True
1787,969,4,7403457,70.55.214.85,30,2021-08-03 14:31:40.130,0.0,0.0,6.5,1985,12429,1,0.0,0.0,False
1788,970,4,11396526,70.55.214.85,30,2021-08-03 16:44:29.707,0.0,0.0,6.5,1986,12429,1,0.0,0.0,False
1789,971,4,11408913,70.55.214.85,30,2021-08-03 16:50:28.370,0.0,0.0,6.5,1987,12429,1,0.0,0.0,False
1790,972,4,11417573,76.69.37.188,30,2021-08-03 19:13:17.013,0.0,0.0,6.5,1988,12422,1,0.0,0.0,False
1791,973,4,11417612,76.69.37.188,30,2021-08-03 19:13:34.663,0.0,0.0,6.5,1989,12422,1,0.0,0.0,False
